title,genres,rating,action,film-noir,imax,crime,fantasy,children,comedy,musical,horror,animation,adventure,mystery,romance,documentary,thriller,war,sci-fi,drama,western
"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Witness for the Prosecution (1957),Drama|Mystery|Thriller,A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Yentl (1983),Drama|Musical|Romance,B,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Monster's Ball (2001),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Truly, Madly, Deeply (1991)",Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,A,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Bad and the Beautiful, The (1952)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sleuth (1972),Comedy|Mystery|Thriller,B,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Monsoon Wedding (2001),Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Bad News Bears, The (1976)",Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, God! Book II (1980)",Comedy,G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Promises (2001),Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Return of the Secaucus 7 (1980),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blade II (2002),Action|Horror|Thriller,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Panic Room (2002),Thriller,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rashomon (Rashômon) (1950),Crime|Drama|Mystery,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Frailty (2001),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Enigma (2001),Romance|Thriller,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Butterflies Are Free (1972),Comedy|Drama,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
About a Boy (2002),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Believer, The (2001)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Requiem for a Heavyweight (1962),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84 Charing Cross Road (1987),Drama|Romance,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Rabbit-Proof Fence (2002),Adventure|Drama,C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Lovely & Amazing (2001),Comedy|Drama|Romance,D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Pumpkin (2002),Comedy|Drama|Romance,D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,E,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Road to Perdition (2002),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Importance of Being Earnest (1952),Comedy|Romance,A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Z (1969),Drama|Mystery|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Kid Stays in the Picture, The (2002)",Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Red Beard (Akahige) (1965),Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Signs (2002),Horror|Sci-Fi|Thriller,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"Good Girl, The (2002)",Comedy|Drama,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Possession (2002),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
One Hour Photo (2002),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Down and Out in Beverly Hills (1986),Comedy,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Igby Goes Down (2002),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Yearling, The (1946)",Children|Drama,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lavender Hill Mob, The (1951)",Comedy|Crime,A,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,B,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,F,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Red Dragon (2002),Crime|Mystery|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Heaven (2002),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pride of the Yankees, The (1942)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bowling for Columbine (2002),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Punch-Drunk Love (2002),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Grey Zone, The (2001)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Real Women Have Curves (2002),Comedy|Drama,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Staying Alive (1983),Comedy|Drama|Musical,E,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Gallipoli (1981),Drama|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Frida (2002),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Roger Dodger (2002),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"World of Henry Orient, The (1964)",Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Far from Heaven (2002),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,C,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Standing in the Shadows of Motown (2002),Documentary|Musical,C,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Personal Velocity (2002),Drama,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Quiet American, The (2002)",Drama|Thriller|War,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Talk to Her (Hable con Ella) (2002),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zulu (1964),Action|Drama|War,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25th Hour (2002),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,C,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Catch Me If You Can (2002),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chicago (2002),Comedy|Crime|Drama|Musical,C,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Nicholas Nickleby (2002),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Pianist, The (2002)",Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Love Liza (2002),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,B,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Alice Adams (1935),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dogfight (1991),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Imitation of Life (1959),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Amen. (2002),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Final Destination 2 (2003),Horror|Thriller,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
May (2002),Drama|Horror,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Kiss Me Goodbye (1982),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Missing (1982),Drama|Mystery|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Monty Python Live at the Hollywood Bowl (1982),Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Shanghai Knights (2003),Action|Adventure|Comedy,D,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Daredevil (2003),Action|Crime,E,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All the Real Girls (2003),Drama|Romance,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Black Stallion, The (1979)",Adventure|Children|Drama,C,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Patch of Blue, A (1965)",Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Red Badge of Courage, The (1951)",Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Pillow Talk (1959),Comedy|Musical|Romance,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Old School (2003),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stone Reader (2002),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spider (2002),Drama|Mystery,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lady Jane (1986),Drama|Romance,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bend It Like Beckham (2002),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Talk of the Town, The (1942)",Comedy|Romance|Thriller,B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Born Free (1966),Adventure|Children|Drama,B,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Green Card (1990),Comedy|Drama|Romance,E,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Ringu (Ring) (1998),Horror|Mystery|Thriller,C,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Salaam Bombay! (1988),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweet Charity (1969),Comedy|Drama|Musical|Romance,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"Awful Truth, The (1937)",Comedy|Romance,A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Raising Victor Vargas (2002),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Stevie (2002),Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,C,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Phone Booth (2002),Drama|Thriller,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Better Luck Tomorrow (2002),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ghosts of the Abyss (2003),Documentary|IMAX,C,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
House of 1000 Corpses (2003),Horror,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mighty Wind, A (2003)",Comedy|Musical,C,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Holes (2003),Adventure|Children|Comedy|Mystery,C,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fahrenheit 451 (1966),Drama|Sci-Fi,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Legal Eagles (1986),Comedy|Crime|Romance,E,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Identity (2003),Crime|Horror|Mystery|Thriller,C,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"Decade Under the Influence, A (2003)",Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spellbound (2002),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Blue Car (2002),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Owning Mahowny (2003),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Shape of Things, The (2003)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,B,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
Down with Love (2003),Comedy|Romance,E,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Cinemania (2002),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,C,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Gigantic (A Tale of Two Johns) (2002),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Finding Nemo (2003),Adventure|Animation|Children|Comedy,C,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"Italian Job, The (2003)",Action|Crime,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capturing the Friedmans (2003),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Whale Rider (2002),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Silk Stockings (1957),Musical,C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Walk, Don't Run (1966)",Comedy|Romance,F,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Shenandoah (1965),Drama|War|Western,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Barton Fink (1991),Drama|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Long, Hot Summer, The (1958)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Music Box (1989),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mississippi Masala (1991),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28 Days Later (2002),Action|Horror|Sci-Fi,C,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
You Only Live Once (1937),Crime|Film-Noir,A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anastasia (1956),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hulk (2003),Action|Adventure|Sci-Fi,E,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,C,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,C,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,E,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I Capture the Castle (2003),Drama|Romance,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Northfork (2003),Drama|Fantasy,E,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dirty Pretty Things (2002),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,E,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
Seabiscuit (2003),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"One, Two, Three (1961)",Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Magdalene Sisters, The (2002)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Secret Lives of Dentists, The (2002)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Double Life, A (1947)",Crime|Drama|Film-Noir,E,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
American Splendor (2003),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Sure Thing, The (1985)",Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Wait Until Dark (1967),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kind Hearts and Coronets (1949),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,C,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Pink Panther, The (1963)",Comedy|Crime,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waco: The Rules of Engagement (1997),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ikiru (1952),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matchstick Men (2003),Comedy|Crime|Drama,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dummy (2002),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Lost in Translation (2003),Comedy|Drama|Romance,B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,C,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Paper Moon (1973),Comedy|Crime|Drama,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Hello, Dolly! (1969)",Comedy|Musical|Romance,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Once Bitten (1985),Comedy|Horror,E,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Secondhand Lions (2003),Children|Comedy|Drama,C,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Luther (2003),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Life Without Me (2003),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,C,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Kiss of the Spider Woman (1985),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
All the President's Men (1976),Drama|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Angie (1994),Comedy|Drama|Romance,F,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Babette's Feast (Babettes gæstebud) (1987),Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monty Python's The Meaning of Life (1983),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sleeping with the Enemy (1991),Drama|Thriller,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Come and See (Idi i smotri) (1985),Drama|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Ginger Snaps (2000),Drama|Horror|Thriller,B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Regarding Henry (1991),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
In Cold Blood (1967),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yankee Doodle Dandy (1942),Drama|Musical,B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
School of Rock (2003),Comedy|Musical,C,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Station Agent, The (2003)",Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Mystic River (2003),Crime|Drama|Mystery,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pieces of April (2003),Comedy|Drama,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Elephant (2003),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
You'll Never Get Rich (1941),Comedy|Musical|Romance,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"Unvanquished, The (Aparajito) (1957)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shattered Glass (2003),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Elf (2003),Children|Comedy|Fantasy,C,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Billabong Odyssey (2003),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Father of the Bride (1991),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tupac: Resurrection (2003),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
Devil's Playground (2002),Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Desk Set (1957),Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
